16,47,31,44,24,55,52,6,75,94,83,38,94,87,46,11,51,44,81,27 | 16,47,31,6;44,24,11;55,38;52,46;75;94;83;94;87;51,44;81;27
9,46,94,32,30,9,84,60,82,97,43,24,77,71,35,59,81,81,44,59 | 9,46,32,9;94;30,60;84;82;97;43,24;77;71;35,59;81;81;44;59
63,98,39,6,32,3,53,94,44,23,94,20,76,25,95,63,84,4,19,62 | 63,6,3,23,4;98;39,32,20;53,44;94;94;76,19;25,63;95;84;62
55,10,59,78,3,70,34,36,70,19,73,67,94,1,98,77,98,24,69,41 | 55,10,3,19,1;59,34;78;70,24;36,41;70;73;67;94;98;77;98;69
97,34,25,13,79,29,87,99,16,8,88,95,22,72,55,91,14,17,91,51 | 97;34,25,13,16,8;79,14;29,22,17;87;99;88;95;72;55;91;91;51
89,43,44,14,30,12,4,82,23,8,56,47,6,46,20,43,28,58,89,20 | 89,4,6;43,44,12;14,30,23,8,20;82;56,43;47,46;28,58;89;20
62,17,52,59,80,20,41,44,100,60,37,72,15,56,61,34,48,83,9,2 | 62,17,20;52,41,2;59,37;80,15;44,56;100;60,34;72,9;61;48;83
69,43,92,3,69,86,22,70,90,11,69,55,93,2,69,95,64,17,93,100 | 69,3,22,2;43,11,17;92;69;86;70;90;69;55;93;69;95;64;93;100
75,23,86,28,11,96,33,23,31,86,82,65,11,17,16,36,42,73,47,93 | 75,23;86,11;28,33,23,11;96;31,65;86;82,17;16,36,42;73;47;93
3,84,76,9,93,36,12,82,99,85,31,60,78,4,49,9,78,56,7,93 | 3,84,9,4;76,12,9;93,7;36,31;82;99;85;60;78;49;78;56;93
13,23,26,31,1,100,45,51,36,44,34,85,84,71,76,10,100,93,81,17 | 13,23,26,31,1;100;45,51;36,44,10;34,17;85;84;71;76;100;93;81
33,65,3,87,17,75,8,71,4,76,45,44,55,57,27,43,93,83,14,95 | 33,65;3,87,8;17,75,4;71,27;76,14;45,44;55,43;57;93;83;95
21,31,99,92,34,32,40,50,10,45,20,75,21,47,52,54,77,54,97,82 | 21,31,34,10;99;92;32,40,20;50,45;75,21;47,52;54;77;54;97;82
9,10,78,79,87,79,38,15,18,33,9,54,46,35,63,83,71,37,45,6 | 9,10,78;79,15,6;87,9;79,18;38,33;54,46;35,63;83;71;37,45
55,26,26,16,33,18,50,33,56,78,3,21,37,93,63,35,14,55,63,56 | 55,26,16,3;26,33,18,21;50,33,14;56,37;78;93;63,35;55;63;56
26,48,85,88,8,83,32,81,16,52,12,99,91,95,80,12,22,79,29,47 | 26,48,8,16;85,12;88,12;83;32,52;81;99;91;95;80;22,29,47;79
71,37,63,55,79,21,56,44,55,16,8,80,97,74,82,50,75,81,41,91 | 71,21,8;37,63;55,44;79,16;56,41;55;80;97;74;82;50;75;81;91
47,9,73,39,52,49,19,36,62,51,98,55,82,31,34,51,78,32,74,34 | 47,9,39;73,19;52,36;49,51;62,31;98;55,34;82;51,32;78;74;34
12,80,60,2,43,86,10,20,18,56,77,58,47,60,36,6,21,1,97,17 | 12,80,2,6;60,10,20,1;43,18,36;86;56,21,17;77;58;47;60;97
71,17,21,85,66,12,71,29,100,11,28,61,100,85,78,10,55,52,14,95 | 71,17,12;21,66,11;85,10;71,29;100;28,61;100;85,14;78;55;52;95
78,70,13,15,100,86,62,44,15,53,39,47,36,37,71,72,37,48,83,44 | 78,13;70,15,15;100;86;62,36;44,53;39,47;37,37;71;72;48,44;83
78,89,40,90,35,33,84,78,5,27,19,44,4,66,41,79,58,74,2,82 | 78,5,4,2;89;40,35,19;90;33,27;84;78;44,41;66;79;58;74;82
20,40,81,19,39,22,66,26,34,75,59,2,74,71,11,11,79,53,49,67 | 20,40,19,2,11;81,11;39,22,26;66,34;75;59;74;71;79;53;49;67
11,33,11,59,24,74,52,23,76,67,80,77,81,34,19,39,51,48,92,86 | 11,33,11,24,19;59,23;74;52,34;76;67;80;77;81;39,51;48;92;86
48,93,97,24,31,47,43,11,28,4,16,21,41,12,3,15,59,28,60,17 | 48,24,11,4,12;93,3;97;31,47,16;43,28,21;41,15,28;59,17;60
72,76,74,32,70,93,44,27,80,51,9,39,58,13,17,53,30,12,39,68 | 72,27;76,9,13;74,17;32,44,12;70,30;93;80;51,39;58,39;53;68
45,40,63,57,3,39,95,2,9,19,57,25,80,79,19,100,6,82,4,49 | 45,40,3,2,9;63,19,6,4;57,39;95;57,25;80,19;79;100;82;49
42,7,24,69,85,31,75,77,55,31,89,100,83,47,11,39,36,65,26,53 | 42,7,24,11;69,31;85;75;77;55,31;89;100;83;47,39;36,26;65;53
36,22,4,87,83,68,83,35,86,23,69,89,16,41,67,81,17,17,32,97 | 36,22,4,35;87;83,16;68,23;83,17;86;69,17;89;41,32;67;81;97
74,83,56,7,7,71,58,91,56,39,13,32,43,51,67,7,22,69,53,22 | 74,7,7,7;83,13;56,39;71,22;58,32;91;56,43;51,22;67;69;53
84,62,27,37,6,45,74,27,44,50,67,56,8,63,10,17,82,36,90,17 | 84,6,8;62,27,10;37,45,17;74,17;27,44;50,36;67;56;63;82;90
91,59,25,70,65,65,40,71,42,24,65,43,71,49,58,89,6,79,23,24 | 91,6;59,25;70,24;65,23;65,24;40,42;71;65;43,49;71;58;89;79
20,58,67,33,38,94,86,3,26,18,24,31,95,70,91,1,71,34,32,21 | 20,58,3,18,1;67,33;38,26,24;94;86;31,34,32;95;70,21;91;71
46,81,28,3,42,97,50,98,68,93,74,98,95,9,67,29,87,2,57,58 | 46,28,3,9,2;81;42,50;97;98;68,29;93;74;98;95;67;87;57;58
21,13,44,4,36,80,57,76,96,1,50,72,71,42,71,10,30,54,59,27 | 21,13,44,4,1,10;36,57;80;76;96;50,42;72,27;71;71;30,54;59
60,60,34,22,46,4,15,100,64,99,19,22,71,65,88,50,99,97,73,44 | 60,34,4;60,22,15;46,19,22;100;64;99;71;65;88;50,44;99;97;73
12,36,95,29,52,12,17,38,17,8,4,83,88,47,81,72,96,67,44,93 | 12,36,29,12,8;95,4;52,17,17;38,47;83;88;81;72;96;67;44;93
41,24,13,91,45,99,19,57,91,82,54,70,91,72,62,14,66,100,90,65 | 41,24,13,19;91;45,54;99;57,14;91;82;70;91;72;62;66;100;90;65
64,44,53,89,19,13,66,100,9,28,35,78,72,37,22,60,86,31,37,6 | 64,19,13;44,53;89,9;66,28,6;100;35,37,22;78;72;60,31;86;37
86,8,47,15,3,46,87,59,22,83,48,81,73,69,65,27,82,37,59,20 | 86,8,3;47,15,22;46,48;87;59,27;83;81;73,20;69;65;82;37,59
61,46,5,90,37,3,60,94,72,19,74,46,69,71,79,43,77,19,7,17 | 61,5,3,19,7;46,37,17;90;60,19;94;72;74;46,43;69;71;79;77
88,17,94,57,71,58,39,32,38,49,87,42,32,46,88,30,4,47,19,69 | 88,4;17,57,19;94;71;58,39;32,38,30;49,42;87;32,46;88;47;69
45,72,44,38,66,73,44,77,59,83,45,6,63,39,82,99,28,64,32,8 | 45,44,6;72,28;38,44,8;66,32;73;77;59,39;83;45;63;82;99;64
36,73,70,56,80,58,7,52,30,55,84,45,12,95,16,60,92,52,9,8 | 36,56,7;73,12,9;70,30;80,16;58,8;52,45;55;84;95;60;92;52
25,30,12,41,80,73,93,79,92,91,17,10,90,99,16,67,33,36,1,4 | 25,30,12,17,10,1,4;41,16,33;80;73;93;79;92;91;90;99;67;36
13,21,13,36,92,85,4,55,7,80,17,71,79,77,7,90,92,3,90,45 | 13,21,13,36,4,7,3;92,7;85;55,17;80;71;79;77;90;92;90;45
48,27,62,29,63,16,74,70,60,11,54,40,39,31,49,43,54,77,82,72 | 48,27,16;62,29;63,11;74;70;60,40;54,39;31,49;43,54;77;82;72
45,90,37,35,76,56,39,52,71,58,88,41,36,23,79,68,3,82,64,78 | 45,37,3;90;35,56;76,23;39,52;71;58,41;88;36,64;79;68;82;78
23,48,8,9,88,13,39,58,22,36,90,17,57,73,55,66,47,78,83,84 | 23,48,8,9;88;13,39,22,17;58,36;90;57;73;55;66;47;78;83;84
63,63,34,85,85,88,93,84,82,1,69,71,11,24,76,29,68,55,58,66 | 63,34,1;63,11,24;85;85;88;93;84;82;69,29;71;76;68;55;58;66
77,35,11,16,77,11,99,31,72,50,40,32,17,65,63,1,92,78,93,72 | 77,11,11,1;35,16,31,17;77;99;72;50,40;32,65;63;92;78;93;72
15,61,19,13,4,57,38,93,64,83,98,42,57,79,9,58,11,15,42,99 | 15,61,19,4;13,57,9,11;38,42,15;93;64;83;98;57,42;79;58;99
54,7,60,22,5,48,82,73,29,67,26,52,75,22,97,27,33,85,3,2 | 54,7,22,5,3,2;60,29;48,26,22;82;73,27;67,33;52;75;97;85
14,69,91,32,37,13,2,86,71,37,92,46,82,32,83,53,95,82,11,71 | 14,69,13,2;91;32,37,11;86;71;37,46;92;82;32,53;83;95;82;71
54,19,100,90,86,58,8,86,24,30,33,84,46,54,79,6,54,4,92,41 | 54,19,8,6,4;100;90;86;58,24;86;30,33;84;46,54;79;54,41;92
100,88,50,14,52,32,66,24,59,92,79,39,75,24,97,79,100,8,84,22 | 100;88,8;50,14,32;52,24,24;66,22;59,39;92;79;75;97;79;100;84
53,30,69,24,50,51,48,20,64,23,27,23,5,69,22,17,61,49,1,78 | 53,30,5,1;69,24;50,48;51,20,23;64,27;23,69;22,17,61;49;78
15,11,17,13,1,12,75,58,62,60,52,15,56,30,54,65,16,83,91,13 | 15,11,17,13,1,12,15,16;75,13;58,30;62;60;52;56;54;65;83;91
27,34,69,59,20,32,29,59,28,27,62,26,24,50,9,93,39,52,2,40 | 27,34,20,9,2;69,29;59,32;59,28;27,62;26,24,50;93;39,52;40
40,91,75,58,75,68,63,9,12,34,76,44,46,53,19,61,7,74,71,92 | 40,58;91,9;75,12,7;75,19;68;63,34;76;44,46;53;61;74;71;92
27,48,12,49,63,82,15,1,66,13,43,87,28,88,25,57,41,56,94,26 | 27,48,12,1;49,15,13;63,28;82;66,25;43,57;87;88;41,56;94;26
15,30,1,53,9,92,91,96,94,45,20,64,16,15,1,77,42,16,51,56 | 15,30,1,53,1;9,91;92;96;94;45,20,16,15;64,16;77;42,51;56
20,73,85,52,54,64,87,75,37,43,15,62,87,47,62,26,89,28,47,98 | 20,73;85,15;52,37;54,43;64,26;87;75;62,28;87;47,47;62;89;98
47,3,28,76,9,87,22,35,65,48,93,94,14,3,69,76,40,41,95,70 | 47,3,28,9,3;76,22;87;35,65;48,14;93;94;69;76;40,41;95;70
8,66,36,12,97,96,46,17,2,15,98,85,83,61,70,47,84,96,93,32 | 8,66,12,2;36,46,17;97;96;15,85;98;83;61,32;70;47;84;96;93
38,46,92,62,27,28,14,90,91,84,9,44,52,55,76,3,96,42,2,73 | 38,46,14,2;92,3;62,27,9;28,44;90;91;84;52,42;55;76;96;73
27,58,6,26,60,78,49,83,51,79,34,81,98,19,22,90,83,3,54,7 | 27,58,6,3;26,60,7;78,19;49,51;83;79;34,22;81;98;90;83;54
42,9,79,94,28,15,5,77,23,75,6,57,28,38,60,28,3,37,14,77 | 42,9,28,15,5;79,6,3;94;77,23;75,14;57,28;38,60;28,37;77
95,21,80,1,94,69,36,54,26,80,92,71,66,5,72,15,9,95,35,36 | 95,1;21,69,5;80,15;94;36,54,9;26,71;80;92;66;72;95;35,36
34,61,91,57,77,48,81,91,89,91,16,32,80,50,97,36,86,41,70,87 | 34,61;91;57,16;77;48,32;81;91;89;91;80;50,36;97;86;41;70;87
88,29,21,34,99,63,19,90,55,20,20,68,59,3,76,97,35,93,10,48 | 88,3;29,21,34,10;99;63,19;90;55,20,20;68;59,35;76;97;93;48
68,93,76,88,13,65,78,66,12,8,43,71,50,64,90,100,35,59,63,8 | 68,13,12;93;76,8,8;88;65,35;78;66;43,50;71;64;90;100;59;63
35,31,69,12,93,46,79,1,4,57,15,86,37,79,86,59,41,59,42,11 | 35,31,12,1,4,15;69,11;93;46,37;79;57,41;86;79;86;59;59;42
71,15,75,64,2,85,41,45,14,19,62,95,53,24,56,64,66,81,56,35 | 71,15,2;75,14;64,19;85;41,45;62,24;95;53,35;56;64;66;81;56
36,47,61,2,13,38,8,79,36,12,87,71,57,60,6,16,34,31,1,41 | 36,47,2,13,1;61,38;8,79,12;36,57,6;87;71,16;60,34;31,41
62,22,98,60,51,100,33,76,2,6,40,93,89,73,85,91,75,15,65,47 | 62,22,2,6;98;60,33;51,40;100;76,15;93;89;73;85;91;75;65;47
44,11,80,93,81,37,87,44,13,80,51,60,80,26,42,14,32,19,18,43 | 44,11,37;80,13;93;81,14;87;44,51;80,19;60,26;80,18;42,32;43
58,16,97,86,54,14,59,95,10,26,85,45,34,31,82,33,40,62,81,55 | 58,16,14,10;97;86;54,26;59,34;95;85;45,31;82;33,40;62;81;55
53,81,100,42,99,6,41,81,48,57,8,57,43,6,36,24,99,39,95,3 | 53,42,3;81,6,8;100;99;41,48,6;81;57,43;57,36;24,39;99;95
38,42,42,64,7,75,31,95,5,30,92,15,97,3,84,89,68,18,64,62 | 38,42,7,5,3;42,31,15;64,30;75,18;95;92;97;84;89;68;64;62
75,67,83,37,5,41,93,83,90,100,38,93,62,93,15,22,50,10,88,31 | 75,5,15;67,22,10;83;37,41;93;83;90;100;38,62;93;93;50,31;88
27,62,51,10,15,100,65,26,6,35,90,59,10,46,72,47,76,4,55,76 | 27,62,10;51,15,26,6;100;65,35;90,10;59,4;46,47;72;76;55;76
72,32,6,96,64,12,40,69,40,31,18,45,17,36,26,65,22,52,78,6 | 72,6,12,6;32,64;96;40,40,18;69,31;45,17,36;26,65;22,52;78
6,94,90,21,66,3,23,27,48,69,59,77,26,55,23,39,62,49,36,77 | 6,94;90,3;21,66;23,27,48;69,26;59,23;77;55,39;62,36;49;77
48,22,59,47,89,86,20,96,97,11,74,46,13,49,34,56,93,6,11,95 | 48,22,20,6;59,11,13,11;47,46;89;86;96;97;74;49,34;56;93;95
66,69,56,61,57,87,34,42,73,50,7,34,84,43,96,91,14,3,83,45 | 66,34;69,7,14,3;56,42;61,34;57,43;87;73;50,45;84;96;91;83
36,54,39,77,100,27,31,96,18,7,17,19,76,81,100,40,21,84,33,6 | 36,54,7;39,27,31;77,18;100;96;17,19,40,21;76,6;81;100;84;33
22,92,83,32,4,75,59,35,63,1,38,71,84,62,65,64,18,94,1,85 | 22,32,4,35,1,1;92;83;75,18;59,38;63;71;84;62;65;64;94;85
74,9,26,31,56,10,29,28,97,45,22,37,12,69,96,68,80,81,27,93 | 74,9,10;26,31,29,12;56,28;97;45,22,27;37;69;96;68;80;81;93
91,76,38,41,61,38,4,1,66,76,95,41,33,14,10,15,66,16,79,58 | 91,4,1;76,14,10;38,41,15;61,38;66,33;76,16;95;41,58;66;79
5,8,22,26,5,98,30,90,99,80,38,4,1,88,59,95,28,62,15,37 | 5,8,22,26,5,30,4;98,1;90;99;80,15;38,59;88;95;28,62;37
95,75,56,20,25,31,6,6,13,17,41,81,90,50,10,48,71,35,46,55 | 95;75,20;56,25,6,6;31,13,17,10;41,50;81;90;48,35;71;46;55
72,7,54,55,81,24,49,4,69,19,53,46,61,95,83,49,31,8,55,39 | 72,7,4,8;54,24,19;55,31;81;49,46;69;53,39;61;95;83;49;55
86,22,68,8,94,98,20,3,43,48,71,41,48,33,76,7,21,35,27,11 | 86,8,3;22,68,7;94;98;20,43,33;48,41,11;71,21;48,35;76;27
65,94,77,81,32,10,50,89,99,52,98,6,100,9,76,82,3,93,34,96 | 65,32,3;94,6;77,10,9;81;50,34;89;99;52;98;100;76;82;93;96
75,83,48,72,12,52,99,32,14,57,6,25,73,82,72,52,69,19,91,88 | 75,12,6;83,14;48,52;72,25;99;32,57;73,19;82;72;52;69;91;88
13,50,74,80,59,75,88,84,95,69,22,80,8,16,38,32,29,94,22,12 | 13,50,22,8;74,16;80,12;59,38;75,22;88;84;95;69,29;80;32;94
27,68,20,23,44,4,60,98,70,20,67,43,37,12,92,41,77,60,44,55 | 27,68,4;20,23,44,12;60,20;98;70;67;43,37;92;41,44;77;60;55
72,26,66,72,5,62,2,1,15,83,43,75,85,92,16,43,57,44,37,93 | 72,26,2;66,5,1,15;72,16;62,37;83;43,43;75;85;92;57;44;93
98,68,24,57,3,91,73,16,18,84,86,38,67,92,2,20,40,9,16,70 | 98,2;68,24,3;57,16,18,9;91;73,20;84,16;86;38,40;67;92;70
2,68,83,58,67,66,28,56,47,44,63,34,28,51,25,28,3,94,93,16 | 2,68,28;83,3;58,34;67,28;66,25;56,44;47,51;63,28;94;93;16
20,53,69,56,45,66,19,38,98,40,79,24,54,31,79,70,57,15,54,73 | 20,53,19;69,24;56,38;45,40,15;66,31;98;79;54;79;70;57;54;73
80,26,4,4,40,21,59,8,4,76,2,60,56,68,43,3,70,75,79,62 | 80,4,4,8,4;26,40,21,2,3;59;76;60;56,43;68;70;75;79;62
28,7,17,66,24,4,19,45,51,46,67,2,1,58,54,84,40,77,75,38 | 28,7,17,24,4,19,1;66,2;45,51;46,54;67;58,40;84;77;75;38
2,17,19,86,9,66,51,92,100,79,31,11,19,21,63,58,55,20,42,2 | 2,17,19,9,51,2;86,11;66,31;92;100;79,19;21,63;58,20;55,42
21,48,71,11,76,85,52,82,78,26,29,73,27,79,83,36,49,80,64,99 | 21,48,11;71,26;76;85;52,29;82;78;73,27;79;83;36,49;80;64;99
17,65,94,74,63,84,18,91,41,34,69,84,79,61,47,16,84,85,76,80 | 17,65,18;94;74,16;63,34;84;91;41,47;69;84;79;61;84;85;76;80
4,98,32,68,66,2,44,98,34,4,79,77,20,9,89,25,75,65,74,80 | 4,32,2,44,4,9;98;68,20;66,34;98;79;77;89;25,75;65;74;80
65,92,13,9,2,94,42,98,79,82,32,27,3,57,73,22,73,44,45,68 | 65,13,9,2,3;92;94;42,32,22;98;79;82;27,57;73;73;44,45;68
46,4,80,100,16,70,26,2,37,20,7,67,70,44,65,5,36,29,34,91 | 46,4,16,26,2,5;80,20;100;70,7;37,44;67,29;70;65,34;36;91
6,60,73,65,41,88,74,76,98,22,78,31,78,68,88,77,52,66,83,67 | 6,60,22;73;65,31;41,52;88;74;76;98;78;78;68;88;77;66;83;67
85,13,69,25,6,62,76,54,93,44,34,6,7,31,57,27,19,6,56,49 | 85,13;69,25,6;62,34;76,6,7,6;54,44;93;31,57;27,19,49;56
6,26,20,98,77,4,39,79,78,53,5,76,46,68,49,3,93,56,91,51 | 6,26,20,4,39,5;98;77,3;79;78;53,46;76;68;49,51;93;56;91
56,55,17,95,31,57,11,63,29,28,82,49,41,87,50,95,18,13,58,41 | 56,17,11,13;55,31;95;57,29;63,28;82,18;49,41;87;50,41;95;58
6,44,81,21,19,12,4,32,73,12,100,86,16,15,53,16,10,57,63,79 | 6,44,21,19,4;81,12;32,12,16,15,16;73,10;100;86;53;57;63;79
48,19,35,9,47,69,20,41,85,31,52,70,95,75,85,22,46,16,45,20 | 48,19,9,20;35,47,16;69,31;41,52;85;70,22;95;75,20;85;46,45
73,12,69,94,52,47,69,99,77,81,75,95,47,96,84,95,55,22,91,40 | 73,12;69,22;94;52,47;69;99;77;81;75;95;47,40;96;84;95;55;91
37,2,84,79,80,65,26,34,65,1,27,45,41,10,71,76,17,86,76,3 | 37,2,26,34,1;84,10,3;79,17;80;65,27;65;45,41;71;76;86;76
65,14,61,6,54,66,65,55,2,97,3,83,86,14,39,52,44,56,20,21 | 65,14,6,2,3;61,14,20;54,39;66,21;65;55,44;97;83;86;52;56
67,48,91,43,32,87,26,9,47,28,89,48,17,77,63,91,10,54,7,59 | 67,32;48,43,9;91,7;87,10;26,47,17;28,48;89;77;63;91;54;59
55,19,95,5,10,82,78,1,52,59,96,40,18,96,92,12,3,65,57,52 | 55,19,5,10,1,3;95;82,18;78,12;52,40;59;96;96;92;65;57;52
97,8,17,45,70,33,90,47,77,64,37,83,31,25,26,60,58,18,83,75 | 97;8,17,45,25;70,26;33,47,18;90;77;64,31;37,60;83;58;83;75
41,32,61,92,45,69,59,8,17,12,37,10,52,42,60,63,40,40,40,89 | 41,32,8,17;61,12,10;92;45,37;69;59,40;52,42;60,40;63;40;89
72,57,77,73,76,14,90,87,46,51,22,39,67,6,65,65,57,33,42,8 | 72,14,6,8;57,22;77;73;76;90;87;46,51;39,57;67,33;65;65;42
68,80,27,48,100,45,53,46,22,31,70,41,40,82,2,18,35,36,55,71 | 68,27,2;80,18;48,45;100;53,46;22,31,41;70;40,35;82;36,55;71
59,75,39,18,56,69,51,41,13,72,99,6,63,55,81,79,52,48,67,8 | 59,39;75,18,6;56,41;69,13,8;51,48;72;99;63;55;81;79;52;67
17,85,99,57,56,5,86,38,96,44,32,30,55,86,16,31,98,52,98,38 | 17,57,5,16;85;99;56,38;86;96;44,32;30,55;86;31,52;98;98;38
59,59,26,19,70,14,64,57,52,2,74,90,77,58,6,39,29,98,5,81 | 59,26,14;59,19,2,6,5;70,29;64;57,39;52;74;90;77;58;98;81
52,55,72,61,76,32,68,20,50,3,41,86,10,67,81,28,32,13,98,74 | 52,32,3,10;55,20,13;72,28;61,32;76;68;50,41;86;67;81;98;74
47,58,83,37,56,28,61,36,82,21,73,25,45,20,41,6,99,22,3,65 | 47,37,6,3;58,28;83;56,36;61,21;82;73,25;45,20,22;41;99;65
12,16,19,95,56,5,97,69,42,64,44,79,3,27,30,36,64,66,24,15 | 12,16,19,5,42,3;95;56,44;97;69,27;64,30;79,15;36,64;66,24
1,1,47,64,76,100,73,79,60,57,81,65,24,27,75,99,42,63,2,65 | 1,1,47,24,27;64,2;76;100;73;79;60;57,42;81;65;75;99;63;65
52,46,43,6,58,23,87,37,61,25,98,37,90,25,92,1,100,81,36,46 | 52,46,1;43,6,23,25;58,37;87;61,37;98;90;25,36;92;100;81;46
30,48,96,29,28,84,11,55,7,11,77,31,88,42,63,56,98,39,27,70 | 30,48,11,7;96;29,28,11,31;84;55,42;77;88;63,27;56,39;98;70
69,30,79,79,45,81,55,70,77,38,82,95,54,21,60,59,54,94,11,45 | 69,30;79,21;79,11;45,55;81;70;77;38,54;82;95;60;59;54,45;94
13,69,27,37,39,37,30,20,14,79,66,4,26,62,51,32,39,49,3,46 | 13,69,14,4;27,37,30,3;39,37,20;79;66,26;62,32;51,39;49,46
97,1,69,88,99,39,62,48,25,7,2,78,96,62,20,65,11,65,66,50 | 97,1,2;69,25;88,7;99;39,48,11;62,20;78;96;62;65;65;66;50
14,37,45,52,95,14,97,98,90,25,62,40,36,30,37,97,22,79,31,79 | 14,37,45;52,14,25;95;97;98;90;62,36;40,30,22;37,31;97;79;79
27,66,84,28,5,93,47,10,27,70,73,36,55,28,62,30,48,13,55,14 | 27,66,5;84,10;28,47,13;93;27,70;73,14;36,55;28,62;30,48;55
16,7,5,65,91,49,78,69,13,47,12,11,9,29,84,73,82,15,80,42 | 16,7,5,65;91,9;49,13,12,11,15;78;69,29;47,42;84;73;82;80
46,91,11,21,17,67,45,4,61,88,86,91,11,93,77,12,25,44,71,37 | 46,11,21,17,4;91;67,11,12;45,25;61,37;88;86;91;93;77;44;71
85,32,53,70,58,39,39,49,76,90,14,31,60,6,13,73,15,18,19,2 | 85,14;32,53,6,2;70,13,15;58,39;39,49;76,18;90;31,60;73,19
39,93,5,31,30,48,39,62,48,4,40,59,39,94,35,50,71,73,10,53 | 39,5,31,4,10;93;30,48;39,48;62,35;40,59;39,50;94;71;73;53
48,25,10,86,98,12,82,79,81,73,34,56,42,47,80,14,26,78,50,30 | 48,25,10,12;86,14;98;82;79;81;73,26;34,56;42,47;80;78;50,30
59,38,56,23,23,91,68,76,13,26,3,46,93,97,71,44,61,10,87,96 | 59,38,3;56,23,13;23,68;91;76,10;26,46;93;97;71;44;61;87;96
80,69,90,67,93,4,67,81,46,52,46,75,53,34,93,47,5,13,77,73 | 80,4,5;69,13;90;67;93;67;81;46,52;46,53;75;34,47;93;77;73
38,98,34,6,89,57,70,56,74,54,87,7,84,6,50,23,41,52,46,40 | 38,34,6,7,6;98;89;57,23;70;56,41;74;54,46;87;84;50,40;52
6,4,78,1,68,88,96,42,20,63,65,69,77,29,43,92,93,31,20,13 | 6,4,78,1;68,20;88;96;42,29,20;63,31;65,13;69;77;43;92;93
6,18,41,47,100,35,15,54,45,77,89,60,3,86,32,69,18,4,96,58 | 6,18,41,35;47,15,3,32;100;54,45;77,18,4;89;60;86;69;96;58
8,65,82,38,5,74,86,9,6,65,49,98,87,62,84,23,100,10,5,61 | 8,65,5,9,6,5;82,10;38,49;74,23;86;65;98;87;62;84;100;61
24,3,65,98,26,66,13,61,99,39,5,27,100,52,31,67,46,69,26,39 | 24,3,65,5;98;26,66;13,61,26;99;39,27,31;100;52,46;67;69;39
80,100,22,69,96,50,93,22,47,79,81,95,99,73,54,36,40,66,83,51 | 80;100;22,69;96;50,22;93;47,36;79;81;95;99;73;54,40;66;83;51
12,82,38,58,50,54,72,66,77,49,73,44,64,15,78,16,42,72,73,94 | 12,82;38,58;50,49;54,44;72,15;66,16;77;73;64;78;42;72;73;94
38,53,45,72,63,7,64,47,12,27,89,74,65,28,38,80,18,45,96,15 | 38,53,7;45,47;72,12,15;63,27;64,28;89;74,18;65;38,45;80;96
59,64,60,22,94,32,48,34,52,100,70,56,58,49,40,62,96,71,27,59 | 59,22;64,32;60,34;94;48,52;100;70,27;56,40;58;49;62;96;71;59
30,97,49,13,83,14,70,3,14,77,72,87,8,74,45,89,94,56,61,10 | 30,49,13,3;97;83,14;70,14,8;77,10;72;87;74;45;89;94;56;61
16,21,21,20,6,37,78,70,82,55,78,37,89,65,69,19,80,36,32,49 | 16,21,21,20,6;37,55;78,19;70;82;78;37,36;89;65,32;69;80;49
27,16,67,92,61,34,34,72,28,28,17,67,37,36,46,25,72,70,7,47 | 27,16,34,17;67,28;92,7;61,34;72,28;67,25;37,36;46,47;72;70
67,60,67,36,85,36,66,91,50,4,65,82,39,8,65,48,3,4,99,59 | 67,4,8,3,4;60,36;67;85;36,50;66;91;65;82;39,48;65;99;59
87,1,8,50,17,83,16,3,50,90,10,96,11,31,48,97,54,3,91,89 | 87,1,8,3;50,17,16,10,3;83,11;50,31;90;96;48;97;54;91;89
10,89,86,79,72,30,13,40,97,11,83,56,14,27,100,73,28,55,55,18 | 10,89;86,13;79,11;72,14;30,40,27;97;83;56,28;100;73,18;55;55
57,44,43,45,17,82,90,11,31,90,30,61,31,36,85,43,81,88,70,73 | 57,43;44,45,11;17,82;90;31,30,31;90;61,36;85;43;81;88;70;73
1,58,39,59,69,100,16,76,1,47,7,30,100,43,35,98,12,89,7,98 | 1,58,39,1;59,16,7,12;69,30;100;76,7;47,43;100;35;98;89;98
9,3,90,10,78,37,48,92,81,69,77,44,8,6,34,25,40,38,7,24 | 9,3,10,78;90,8;37,48,6,7;92;81;69,25;77;44,34;40,38;24
86,8,18,35,16,43,30,83,53,81,71,44,61,53,64,77,42,96,58,68 | 86,8;18,35,16,30;43,53;83;81;71;44,53;61;64;77;42,58;96;68
17,17,70,25,3,64,70,17,75,44,67,77,69,62,45,38,100,31,100,100 | 17,17,25,3,17;70;64,31;70;75;44,45;67;77;69;62,38;100;100;100
55,14,64,40,93,80,38,58,11,14,44,98,80,24,29,10,52,82,95,80 | 55,14,11,14;64,24,10;40,38;93;80;58,29;44,52;98;80;82;95;80
19,78,33,23,44,78,55,70,6,93,77,29,43,92,44,11,71,6,40,65 | 19,78;33,23,44;78,6,11;55,29,6;70;93;77;43,44;92;71;40;65
79,17,50,77,92,20,68,71,30,77,90,42,28,34,56,18,60,38,92,7 | 79,17;50,20,30;77,18;92,7;68,28;71;77;90;42,34;56,38;60;92
56,94,40,91,98,67,63,28,99,17,45,51,39,15,73,62,38,17,96,43 | 56,40;94;91;98;67,28;63,17,15;99;45,51;39,38,17;73;62;96;43
